filename,num,area,circularity,mean_intensity,variance,label
2818,98,1795,0.501095614,107.8662953,3206.611613,1
2818,99,378,0.954974834,182.4179894,6000.740643,0
2818,100,353,0.984861517,178.1303116,5305.091736,0
2818,101,238,0.993381317,110.6176471,2874.492172,2
2818,102,1513,0.450747839,112.2128222,3417.063876,1
2818,103,1467,0.640283507,113.4233129,3844.807956,1
2818,104,1157,0.818724033,118.792567,3620.177686,1
2818,105,953,0.876167018,161.0870934,6208.657177,1
2818,106,1660,0.421550912,112.4692771,3400.093465,1
2818,107,315,1.001457908,179.631746,4977.496288,0
2818,108,1058,0.504934414,114.18431,3846.582425,1
2818,109,1117,0.576822194,121.179051,4427.367563,1
2818,110,1238,0.621920481,114.3392569,3866.001892,1
2818,111,308,0.979203287,176.9318182,5289.420464,0
2818,112,1154,0.556417661,116.7712305,4200.222575,1
2818,113,601,0.879457663,123.0848586,4474.707772,1
2818,114,915,0.689621857,111.2240437,3747.752346,1
2818,115,1105,0.632516658,117.7266968,3939.677019,1
2818,116,589,0.951804761,131.6689304,4718.614252,2
2818,117,1219,0.429208071,124.4536505,4839.639572,1
2818,118,848,0.50378629,124.5554245,4609.098594,1
2818,119,699,0.646434173,123.0701001,4613.742453,1
2818,120,163,0.952021015,143.9631902,3964.226239,0
2818,121,564,0.894519811,126.5443262,4410.522284,1
2818,122,922,0.441026263,117.7516269,4118.768714,1
2818,123,177,1.008164971,131.1694915,2744.360554,0
2818,124,1194,0.542097046,120.0108878,4356.134846,1
2818,125,675,0.753737136,121.0948148,4728.342045,1
2818,126,1258,0.325533201,109.9348172,3696.796006,1
2818,127,772,0.594471587,113.5012953,3765.650125,1
2818,128,457,0.850264379,161.6520788,6834.723,1
2818,129,133,0.808876188,180.4285714,7675.750059,0
2818,130,1013,0.418685641,114.3642646,3374.59947,1
2818,131,631,0.840068907,140.3565769,5695.159786,1
2818,132,1231,0.455794328,113.3095045,3790.474751,1
2818,133,1180,0.40636308,114.3686441,4081.20583,1
2818,134,229,0.997978725,176.5895197,6396.24765,0
2818,135,274,0.974027746,155.9744526,4585.052344,0
2818,136,1663,0.483522119,112.8653037,3800.145734,1
2818,137,246,1.005195025,163.4105691,4730.631605,0
2818,138,1293,0.327168999,115.4632637,3973.81988,1
2818,139,1317,0.313768832,109.523918,2512.071672,1
2818,140,874,0.510514696,121.3032037,4597.140437,1
2818,141,1103,0.503247451,118.1251133,3959.492487,1
2818,142,949,0.464458876,113.1896733,3532.175495,1
2818,143,619,0.672616746,125.1502423,4789.699069,1
2818,144,1299,0.370420761,114.113164,3498.399891,1
2818,145,894,0.288780596,108.2192394,2696.820354,1
2818,146,1307,0.317393575,118.3335884,4359.028538,1
2818,147,1420,0.350095795,114.1626761,3370.387896,1
2818,148,873,0.646893413,110.8671249,3870.114214,1
2818,149,637,0.656802794,116.9905808,4229.918056,1
2818,150,830,0.509669933,112.5036145,3561.489854,1
2818,151,882,0.469719394,105.1303855,2978.355634,1
2818,152,911,0.482150866,102.039517,3069.605203,1
2818,153,977,0.491467058,107.7778915,3438.183939,1
2818,154,1042,0.406218287,108.4539347,3300.837363,1
2818,155,433,0.712948624,112.4226328,3659.473487,1
2818,156,365,0.548304617,115.2465753,4063.233229,1
2819,1,1448,0.427801965,158.144337,6445.275706,1
2819,2,1916,0.386272269,151.4692067,5271.146364,1
2819,3,2167,0.418099537,150.481772,5833.464917,1
2819,4,2842,0.51697038,166.4394792,7270.924809,1
2819,5,1742,0.420859232,154.1498278,6355.045578,1
2819,6,1739,0.484164264,155.6325474,6086.646377,1
2819,7,1663,0.620080253,144.3722189,5527.662191,1
2819,8,1218,0.498093458,149.1592775,6194.654947,1
2819,9,1774,0.455626631,150.1493799,6163.201765,1
2819,10,1826,0.434140849,144.7688938,5030.567648,1
2819,11,799,0.77281997,158.8510638,6595.122074,1
2819,12,849,0.395724212,162.3981154,6895.385366,1
2819,13,1196,0.592282321,158.7909699,6830.481181,1
2819,14,1001,0.688626958,145.6063936,5638.219117,1
2819,15,1347,0.332220423,141.0482554,5111.903026,1
2819,16,1474,0.418386873,146.2313433,5604.569426,1
2819,17,2045,0.514219785,132.8224939,4613.49882,1
2819,18,1631,0.480405494,147.5180871,5821.689744,1
2819,19,941,0.533009158,138.7980871,5216.517118,1
2819,20,747,0.717377444,152.8741633,5788.40055,1
2819,21,1069,0.60517366,134.5275959,4785.186802,1
2819,22,1657,0.428068365,135.1756186,4611.268287,1
2819,23,1017,0.673205181,149.605703,6225.964615,1
2819,24,1727,0.667309405,138.611465,5100.54737,1
2819,25,1032,0.498251407,146.3536822,5771.299427,1
2819,26,1151,0.535368873,147.2024327,6100.690502,1
2819,27,1505,0.429574626,160.9355482,6960.535896,1
2819,28,2530,0.386153592,133.6893281,4466.386447,1
2819,29,2425,0.467249424,126.4140206,4288.111526,1
2819,30,2031,0.348201608,146.0827179,4988.481227,1
2819,31,2099,0.277342435,133.6717485,3826.586458,1
2819,32,1725,0.455800098,129.7594203,4288.049964,1
2819,33,1599,0.544130245,129.9287054,4816.137713,1
2819,34,1626,0.43008554,135.7373924,4895.382574,1
2819,35,1881,0.363407351,123.5427964,3822.264833,1
2819,36,1797,0.504435561,125.1535893,4306.274347,1
2819,37,914,0.451823811,112.1400438,3779.090299,1
2819,38,1125,0.552106851,118.3911111,3807.430793,1
2819,39,368,0.743418502,122.5597826,4202.711862,1
2819,40,929,0.604989725,130.0430571,4480.690724,1
2819,41,895,0.455145383,116.9944134,3823.18829,1
2819,42,588,0.540979332,124.792517,4266.88678,1
2819,43,1103,0.751800481,121.1196736,3967.669801,1
2819,44,1128,0.747133275,124.1533688,3695.600967,1
2819,45,2367,0.473284414,116.660752,3742.310491,1
2819,46,932,0.723900947,122.1738197,4117.598973,1
2819,47,1161,0.724746195,120.9793282,3990.218584,1
2819,48,1616,0.518914731,126.1392327,4602.66079,1
2819,49,1438,0.59668968,124.8414465,4513.714135,1
2819,50,1271,0.544325419,120.5735641,4155.515764,1
2819,51,235,0.989592499,172.0723404,5313.187438,0
2820,1,1219,0.76203151,174.4068909,7618.88009,1
2820,2,1274,0.63718828,182.8453689,8716.398616,1
2820,3,1997,0.461075042,162.6730095,6732.380496,1
2820,4,1072,0.803307923,171.363806,6564.072558,1
2820,5,614,0.796443501,169.4381107,7048.589581,1
2820,6,1134,0.404125424,177.0802469,8126.370969,1
2820,7,876,0.251098846,169.8527397,6652.948681,1
2820,8,1328,0.399399227,177.2221386,7601.344434,1
2820,9,2131,0.476944365,168.0976068,7032.670528,1
2820,10,701,0.572682229,171.4208274,7498.510742,1
2820,11,1639,0.403878769,175.5411836,7841.669906,1
2820,12,1256,0.444626623,181.7380573,8570.131258,1
2820,13,1729,0.420090023,167.0676692,6433.719942,1
2820,14,1787,0.371914622,165.351427,7096.563773,1
2820,15,1233,0.472452163,163.8491484,7172.441987,1
2820,16,952,0.586231586,178.3581933,8437.819198,1
2820,17,1869,0.408997132,160.0331728,5743.034484,1
2820,18,1784,0.440900715,146.7634529,4962.321189,1
2820,19,314,0.854818747,188.2197452,7637.407911,0
2820,20,922,0.456353666,168.8047722,7484.481003,1
2820,21,1866,0.583002674,169.8735263,7582.617033,1
2820,22,1420,0.652758219,162.1457746,6879.530444,1
2820,23,1140,0.539926545,157.2254386,6157.707271,1
2820,24,664,0.736680448,151.4608434,4826.619722,1
2820,25,631,0.795940889,157.3930269,6578.65665,1
2820,26,363,0.836615323,179.7438017,8116.885211,1
2820,27,1435,0.465348707,166.3770035,7231.395736,1
2820,28,1480,0.485499092,176.8918919,7886.468466,1
2820,29,1706,0.583484961,155.2080891,6052.367514,1
2820,30,1039,0.379952676,166.1607315,6760.183186,1
2820,31,1169,0.472076211,158.4918734,6481.876709,1
2820,32,859,0.715693704,158.6786962,6378.894063,1
2820,33,1014,0.564313486,174.8510848,7962.387514,1
2820,34,1528,0.307904884,161.1832461,5862.470684,1
2820,35,444,0.946705313,199.0675676,7279.900065,0
2820,36,396,0.955049705,190.0707071,7104.292642,0
2820,37,452,0.675931772,166.2787611,7353.680363,1
2820,38,851,0.757573514,147.3137485,5403.793157,1
2820,39,1692,0.522732152,163.5998818,7452.734569,1
2820,40,1893,0.394164449,138.3322768,4775.177601,1
2820,41,1257,0.674565067,142.5346062,5325.983451,1
2820,42,1798,0.320135729,141.6813126,5249.290276,1
2820,43,1413,0.41538546,144.4543524,5436.406134,1
2820,44,1577,0.381352404,144.0925808,5479.088639,1
2822,1,1345,0.355623705,119.6996283,3375.739897,1
2822,2,284,1.001386165,121.0211268,3228.469303,0
2822,3,1366,0.452113214,117.795754,4317.117168,1
2822,4,328,0.99741124,190.1432927,6150.874894,0
2822,5,2323,0.544792676,109.3852777,3246.820812,1
2822,6,1013,0.559696015,114.1076012,4126.546715,1
2822,7,1944,0.617533924,104.8935185,2974.967171,1
2822,8,625,0.814723995,106.3184,2863.820552,1
2822,9,1869,0.460434815,112.317817,3704.036896,1
2822,10,619,0.680082337,119.2003231,4071.923143,1
2822,11,1612,0.460298448,111.2289082,3719.056136,1
2822,12,1073,0.462687973,115.0410065,4160.273361,1
2822,13,854,0.72410295,114.0936768,3857.852797,1
2822,14,998,0.653147257,111.3486974,3845.486137,1
2822,15,1244,0.498208643,106.5811897,3137.604928,1
2822,16,1022,0.519066304,131.4774951,5070.275616,1
2822,17,1136,0.732100897,109.6390845,3134.974091,1
2822,18,338,0.976818449,178.0680473,5374.606185,0
2822,19,1182,0.502278543,110.4610829,3342.018717,1
2822,20,306,0.947704814,182.4738562,6243.136444,0
2822,21,848,0.395316816,101.6945755,2910.091335,1
2822,22,222,1.007253369,153.1171171,4744.447664,0
2822,23,443,0.980359888,172.9593679,5095.22873,0
2822,24,744,0.506357602,106.1747312,3167.541148,1
2822,25,641,0.837294232,120.9453978,4057.771385,1
2822,26,2083,0.385158022,114.1469035,3716.890495,1
2822,27,220,0.910183996,151.2227273,5647.501943,0
2822,28,561,0.769103579,129.6755793,5126.208043,1
2822,29,1289,0.603113348,109.5647789,3514.989991,1
2822,30,1268,0.522874119,109.2981073,3518.939342,1
2822,31,735,0.586056039,137.8272109,5648.603043,1
2822,32,682,0.437366141,127.1744868,4768.265531,1
2822,33,1109,0.473049263,114.2443643,4054.290807,1
2822,34,1069,0.830855059,115.0449018,3481.053065,1
2822,35,1111,0.474457856,114.2259226,3936.662905,1
2822,36,1134,0.430598587,109.8880071,3559.549489,1
2822,37,1199,0.419663538,109.7447873,3645.600816,1
2822,38,1341,0.337411919,122.8680089,4123.981695,1
2822,39,1123,0.524156604,114.4470169,3825.044624,1
2822,40,969,0.686359327,115.7894737,4216.949479,1
2822,41,1140,0.513336178,117.3815789,4223.854563,1
2822,42,1020,0.526573511,117.8794118,3689.148948,1
2822,43,1748,0.318311886,119.7671625,3418.471205,1
2822,44,1083,0.729242947,115.8688827,4160.097194,1
2822,45,1504,0.361182524,109.3211436,3117.799394,1
2822,46,309,0.982382519,177.9644013,5216.172985,0
2822,47,1485,0.287995488,113.7461279,2762.902342,1
2822,48,870,0.495978877,111.4873563,3750.973991,1
2822,49,1053,0.860826569,118.2108262,3766.190411,1
2822,50,1425,0.431215309,109.165614,3472.024358,1
2822,51,1276,0.766765999,117.1340125,3719.409052,1
2822,52,1373,0.553787827,118.9446468,4022.778233,1
2822,53,1046,0.350401883,116.4856597,4022.370308,1
2822,54,1753,0.463427321,109.8790645,3347.129458,1
2822,55,1536,0.340044732,115.7558594,2941.403187,1
2822,56,1588,0.371829012,114.6089421,3155.629517,1
2822,57,724,0.607597566,131.0773481,5107.506917,1
2822,58,1025,0.532135322,117.9004878,4024.79594,1
2822,59,790,0.565130682,124.5506329,4711.70203,1
2822,60,1519,0.367172996,115.483871,3257.96261,1
2822,61,1523,0.336581325,114.1011162,3381.388929,1
2822,62,887,0.434726171,118.8782413,4158.246754,1
2822,63,1244,0.475174102,111.812701,3359.522029,1
2822,64,1702,0.552496773,114.2238543,3787.803068,1
2822,65,1135,0.394817848,112.9374449,3406.459839,1
2822,66,220,0.967480368,137.8681818,4188.966511,0
2822,67,1311,0.320529941,115.1212815,3473.512409,1
2822,68,1692,0.652543229,111.6932624,3379.025865,1
2822,69,967,0.605712996,113.0941055,4034.694516,1
2822,70,192,0.826141054,200,8606.79974,0
2822,71,1008,0.51899972,116.0347222,4192.476951,1
2822,72,332,0.959478476,175.2560241,6307.622102,0
2822,73,269,0.975378596,182.5799257,6173.501453,0
2822,74,323,0.940376308,142.0866873,4769.708867,0
2822,75,405,0.96109314,179.5604938,6203.957975,0
2822,76,1449,0.392374466,114.9337474,3290.00464,1
2822,77,1407,0.485407885,128.3503909,5293.68522,1
2822,78,943,0.915997372,140.8536585,4421.24317,0
2822,79,1392,0.330190663,129.4475575,4712.090328,1
2822,80,1769,0.7259165,122.8196721,4462.849201,1
2822,81,2144,0.360387549,129.5900187,4636.805816,1
2822,82,243,1.00168287,128.3168724,3368.386418,0
2822,83,1194,0.424731228,128.4723618,5258.500591,1
2822,84,1495,0.910547529,176.3391304,5664.697244,0
2822,85,141,0.543881388,198.3900709,8418.212073,0
2822,86,332,0.984048629,179.310241,5908.054076,0
2822,87,563,0.960135578,171.6110124,5585.664508,0
2822,88,2014,0.509413961,113.0849057,3372.354321,1
2822,89,1757,0.460402432,120.3289698,4295.187515,1
2822,90,1037,0.507605021,117.9691418,4237.424879,1
2822,91,1209,0.771867421,117.891646,3625.394615,1
2822,92,2695,0.544122092,109.8957328,3388.683309,1
2822,93,272,0.933000194,168.4227941,5879.402798,0
2822,94,2002,0.67804811,110.032967,3374.699416,1
2822,95,1086,0.619609772,119.5589319,4242.510796,1
2822,96,1631,0.367344937,109.3415083,2983.328624,1
2822,97,219,0.984542369,194.739726,7406.770833,0
2822,98,1634,0.418593019,114.9785802,3748.088491,1
2822,99,1368,0.563382594,109.6147661,3254.80172,1
2822,100,312,0.948757033,187.1634615,6381.042344,0
2822,101,1310,0.595482353,116.9152672,3968.521694,1
2822,102,215,0.731604294,181.4139535,7615.412344,0
2822,103,1790,0.513583043,114.6944134,3637.470602,1
2822,104,1998,0.656656278,115.5315315,3475.124198,1
2822,105,1551,0.47720894,108.9490651,3234.299617,1
2822,106,1690,0.479507532,119.560355,4101.572147,1
2822,107,2003,0.538659027,115.5302047,3822.112832,1
2822,108,1908,0.55111197,116.2054507,4080.354496,1
2822,109,370,0.973410192,180.9243243,5641.906955,0
2823,1,2589,0.309467601,156.4503669,6709.781399,1
2823,2,829,0.390670691,144.5681544,5406.394083,1
2823,3,411,0.638461994,133.8199513,4638.887784,1
2823,4,2031,0.332200309,144.3973412,5512.661389,1
2823,5,145,0.975764339,162.5034483,5753.132045,0
2823,6,654,0.564411485,145.8195719,5710.885921,1
2823,7,295,0.955597721,177.6813559,5623.853906,0
2823,8,464,0.933984372,183.5840517,6123.080864,0
2823,9,480,0.916797463,144.3416667,4209.685956,1
2823,10,317,0.963961472,180.2649842,5569.6254,0
2823,11,552,0.835585941,159.6123188,5318.272218,1
2823,12,520,0.848940322,145.2038462,4592.663587,1
2823,13,1346,0.386870612,132.038633,4365.240247,1
2823,14,1221,0.642463917,135.2432432,4872.813543,1
2823,15,202,0.95872007,171.4257426,6192.882569,1
2823,16,985,0.513907876,145.6588832,5734.471494,1
2823,17,1000,0.709387313,129.65,4513.576904,1
2823,18,1192,0.509646323,141.5134228,5417.025855,1
2823,19,1061,0.688132374,127.3440151,4224.785898,1
2823,20,1787,0.367670323,127.1315053,3760.325233,1
2823,21,1233,0.513403639,139.6950527,5126.3143,1
2823,22,952,0.781314311,132.2027311,4525.33281,1
2823,23,1693,0.472883507,128.4022445,4570.826084,1
2823,24,1111,0.512657917,126.2016202,4202.371912,1
2823,25,1283,0.475351804,131.9275136,4692.6032,1
2823,26,1316,0.349833466,137.4832827,3988.543179,1
2823,27,969,0.821049326,154.123839,6838.293019,1
2823,28,1515,0.443235285,138.3471947,4693.112571,1
2823,29,1753,0.482911584,127.3822019,4456.232649,1
2823,30,1088,0.889439038,195.3860294,7420.245228,1
2823,31,2114,0.52980252,132.8609272,4851.049142,1
2823,32,988,0.81992963,130.9483806,4482.800458,1
2823,33,988,0.86739483,116.951417,3407.674045,1
2823,34,1166,0.620392726,124.7178388,4438.543294,1
2823,35,802,0.7871217,120.8553616,4244.958154,1
2823,36,1169,0.468392084,122.7784431,4337.805653,1
2823,37,709,0.760758227,121.6798307,4356.128287,1
2823,38,1457,0.74133878,123.1050103,3299.10694,1
2823,39,3465,0.45770945,114.8978355,3279.11021,1
2823,40,466,0.905312355,168.4570815,6024.715514,0
2823,41,140,0.67622889,181.2142857,7698.19229,0
2823,42,954,0.826636888,112.0859539,2397.287025,1
2823,43,795,0.793221896,126.9106918,4500.342495,1
2823,44,1501,0.392937811,132.3411059,5223.646707,1
2823,45,724,0.792371759,115.9972376,3582.485456,1
2823,46,1236,0.44047533,109.8673139,3245.062584,1
2823,47,356,0.95944151,164.4634831,4208.962963,0
2823,48,2151,0.301128462,116.6843329,2795.692254,1
2823,49,176,0.648818599,170.8011364,7012.507015,0
2823,50,2370,0.342142071,114.2742616,3383.426049,1
2823,51,3198,0.313475745,115.6760475,3140.624369,1
2823,52,431,0.968807674,170.5359629,5260.325926,0
2823,53,802,0.81120577,132.5374065,4464.061314,1
2823,54,2039,0.431458902,114.4914174,3383.435808,1
2823,55,610,0.78576653,137.4672131,5274.517322,1
2823,56,2235,0.410834546,116.0684564,3432.890198,1
2823,57,540,0.840733086,151.2240741,6090.29122,1
2823,58,620,0.914017344,158.516129,6134.240941,1
2823,59,1686,0.478294219,121.3588375,4096.335049,1
2823,60,1863,0.561634344,116.3199141,3824.46863,1
2823,61,1265,0.567689351,116.5604743,3887.355224,1
2823,62,1276,0.413463211,119.2178683,3545.761565,1
2823,63,1053,0.515436921,123.4995252,4661.527532,1
2823,64,1509,0.360403538,125.8873426,4463.392693,1
2823,65,564,0.751513739,127.2783688,4243.823353,1
2823,66,1363,0.631338406,119.9031548,3923.163428,1
2823,67,688,0.637359976,136.0276163,5040.491774,1
2823,68,1034,0.418204058,125.6470019,4580.460548,1
2823,69,1260,0.569910895,121.2571429,4499.704711,1
2823,70,1057,0.441351766,132.1684011,4678.040024,1
2823,71,582,0.889640901,182.6666667,7525.868924,1
2823,72,1340,0.604121858,115.3261194,3808.190562,1
2823,73,859,0.886845682,127.5715949,4215.195244,1
2823,74,844,0.846840102,116.0402844,3409.902893,1
2824,1,194,1.00658006,171.5670103,4656.262835,0
2824,2,149,1.002681976,189.2416107,7081.945309,0
2824,3,2035,0.644866752,125.9081081,4217.013328,1
2824,4,211,0.957344418,208.8578199,7768.201868,0
2824,5,1885,0.522423531,129.4870027,4261.475772,1
2824,6,478,0.934253769,183.9874477,6428.777175,0
2824,7,1494,0.502040302,155.2175368,6265.391585,1
2824,8,1549,0.468085409,152.4686895,6152.353898,1
2824,9,1412,0.522339763,143.016289,5220.476094,1
2824,10,1236,0.40151563,132.3616505,4817.344608,1
2824,11,1103,0.467069015,145.705349,5562.193255,1
2824,12,272,0.633470012,112.0698529,3048.881922,1
2824,13,709,0.778017863,149.416079,4863.667083,1
2824,14,655,0.803950821,154.6625954,5218.402,1
2824,15,220,0.797707402,106.8772727,2777.26279,1
2824,16,1312,0.467059478,134.375,5140.647712,1
2824,17,448,0.761599665,162.8883929,6415.049368,1
2824,18,897,0.490854605,146.3389075,5527.691322,1
2824,19,1307,0.409221433,133.0474369,4560.389274,1
2824,20,123,0.663961765,196.9186992,8570.088036,0
2824,21,1016,0.546457885,137.5688976,5061.993372,1
2824,22,677,0.790505834,139.1728213,5111.277058,1
2824,23,1212,0.47559028,139.8927393,5060.75679,1
2824,24,279,0.938752588,161.7526882,5528.418968,0
2824,25,2915,0.266684031,135.1931389,3557.848055,1
2824,26,1554,0.838482318,147.0225225,4766.538587,1
2824,27,1411,0.434566112,137.7576187,5219.446555,1
2824,28,1250,0.600151424,142.1392,5509.007967,1
2824,29,3723,0.31332281,132.7324738,3656.303223,1
2824,30,1272,0.668683863,142.7334906,5407.268914,1
2824,31,205,0.972958487,186.8243902,6820.855415,0
2824,32,907,0.752274152,128.1565601,4060.437072,1
2824,33,2093,0.340406044,133.9173435,4965.110322,1
2824,34,1395,0.431227706,129.7512545,4154.972919,1
2824,35,1540,0.445854554,135.3980519,5021.099595,1
2824,36,910,0.506236817,145.8263736,5749.883745,1
2824,37,1726,0.354184992,137.4293163,4082.992286,1
2824,38,1587,0.394010526,120.3969754,3456.119845,1
2824,39,907,0.705733039,123.2734289,4152.406143,1
2824,40,1615,0.457018636,128.4371517,4305.679852,1
2824,41,1765,0.414544155,138.698017,5063.791836,1
2824,42,1783,0.79267867,156.121705,5426.217704,1
2824,43,2047,0.455342193,160.8456277,7451.706421,1
2824,44,1566,0.360813184,122.5236271,4191.740585,1
2824,45,1382,0.480589682,126.8589001,4516.388216,1
2824,46,834,0.398029586,149.9448441,5863.893167,1
2824,47,366,0.94021184,156.9234973,5031.559362,0
2824,48,528,0.721274728,138.530303,5795.732313,1
2824,49,435,0.683995944,169.1586207,7681.697402,1
2824,50,1532,0.326470562,130.5972585,4188.829355,1
2824,51,798,0.732772323,140.9461153,5416.265775,1
2824,52,1942,0.462434915,116.2837281,3655.505663,1
2824,53,2226,0.447942039,111.6203953,3299.378719,1
2824,54,593,0.867751071,156.3608769,5809.272415,1
2824,55,453,0.784502607,157.6578366,6527.843855,1
2824,56,1023,0.626057967,128.5503421,4655.247881,1
2824,57,708,0.913863327,182.7754237,7038.673,1
2824,58,1012,0.556301212,121.4594862,4201.255162,1
2824,59,1362,0.443673492,122.8480176,4228.949827,1
2824,60,1657,0.399327522,123.2667471,3704.893949,1
2824,61,1223,0.71166814,125.1455437,4238.224958,1
2824,62,1049,0.677007507,127.386082,4511.610047,1
2824,63,1660,0.422090132,120.7277108,3986.214821,1
2824,64,1118,0.68982468,118.9338104,3871.458615,1
2824,65,1058,0.426735267,128.9565217,4779.158121,1
2824,66,194,0.973528543,125.1907216,3346.916977,0
2824,67,279,0.94625163,162.953405,5075.530912,0
2824,68,1293,0.643423185,121.6318639,4032.277411,1
2824,69,1375,0.32274681,123.1512727,3642.438055,1
2824,70,1045,0.73914326,118.9923445,3539.357583,1
2824,71,1476,0.371713826,116.2330623,3558.497603,1
2824,72,1198,0.487213299,132.6669449,4773.112872,1
2824,73,1366,0.520620207,140.1896047,5512.074422,1
2824,74,1627,0.434610847,113.5101414,3671.27897,1
2824,75,1196,0.411746177,105.5685619,3025.377243,1
2824,76,756,0.638461592,114.3981481,3591.512495,1
2824,77,882,0.537192589,115.6111111,3443.442247,1
4256,1,1311,0.389535919,118.5133486,3520.502928,1
4256,2,1416,0.433131612,113.0367232,3710.794899,1
4256,3,1206,0.400395238,112.6036484,3241.435617,1
4256,4,1375,0.453573477,116.0327273,3467.246468,1
4256,5,691,0.862703911,170.0318379,6528.056419,0
4256,6,877,0.824130939,127.695553,4619.386158,1
4256,7,1493,0.381635427,113.1982585,3495.560794,1
4256,8,262,1.017990717,161.740458,4376.423257,0
4256,9,1107,0.379245798,116.1553749,3201.062978,1
4256,10,1569,0.409300233,105.7871256,2826.7698,1
4256,11,1204,0.456434609,111.0830565,3184.15105,1
4256,12,1348,0.463385389,117.2418398,4013.006306,1
4256,13,1256,0.384706425,115.8057325,3298.307653,1
4256,14,386,0.975185942,175.9948187,5415.598069,0
4256,15,2431,0.387338437,111.1209379,3283.742061,1
4256,16,1308,0.659403106,121.954893,4086.210697,1
4256,17,1958,0.470865603,115.4223698,3408.89674,1
4256,18,1176,0.333032657,115.2040816,3719.787201,1
4256,19,1100,0.377175547,117.6945455,3881.700569,1
4256,20,1592,0.398474871,112.8165829,3363.782454,1
4256,21,1534,0.356013909,120.5704042,3735.904901,1
4256,22,1492,0.569533552,119.4490617,4018.483033,1
4256,23,1805,0.446701934,113.2387812,3588.307722,1
4256,24,1645,0.478943241,123.525228,4537.533954,1
4256,25,730,0.856393215,119.2753425,3900.6165,1
4256,26,1577,0.509923347,129.6271401,4726.574423,1
4256,27,875,0.608106694,119.4137143,4316.686757,1
4256,28,830,0.815026263,119.4361446,4220.06602,1
4256,29,846,0.79030254,116.1548463,3994.055969,1
4256,30,1368,0.680388182,114.5730994,3611.247354,1
4256,31,1437,0.669215261,113.118302,3625.11147,1
4256,32,982,0.586493209,116.4551935,3945.382374,1
4256,33,786,0.483089999,124.1844784,4291.004897,1
4256,34,1600,0.439008885,123.228125,3882.940888,1
4256,35,1925,0.324488214,119.1142857,3601.634991,1
4256,36,672,0.784667534,125.4747024,4600.52443,1
4256,37,1722,0.492652045,121.2375145,4078.430749,1
4256,38,1679,0.860632458,127.9785587,3111.988261,2
4256,39,894,0.608445828,123.3389262,4483.954308,1
4256,40,283,0.978561824,181.3992933,5760.362413,0
4256,41,1616,0.503379332,117.4845297,3825.998027,1
4256,42,290,0.932124453,177.7724138,5832.090055,0
4256,43,392,0.958243706,173.3188776,5293.167007,0
4256,44,1538,0.323698351,117.3355007,2968.653855,1
4256,45,1362,0.344939194,120.5073421,3711.514316,1
4256,46,1189,0.311749266,114.5752733,3529.878456,1
4256,47,1062,0.504083255,117.5847458,3868.939335,1
4256,48,1171,0.849167928,143.0999146,3969.148184,2
4256,49,1427,0.376999357,111.712684,3359.465029,1
4256,50,1065,0.838638232,120.1352113,3538.199727,1
4256,51,1323,0.546182721,113.8737717,3636.449239,1
4256,52,1811,0.338264375,117.2887907,3631.618469,1
4256,53,1665,0.384090598,114.3351351,3671.290784,1
4256,54,1180,0.58509689,123.1381356,4185.288647,1
4256,55,1364,0.529476404,117.840176,3678.867532,1
4256,56,733,0.481111178,118.4965894,3919.368079,1
4256,57,1909,0.47885597,107.5715034,3173.699686,1
4256,58,1441,0.460321828,119.0943789,3927.453501,1
4256,59,1529,0.567370292,111.3701766,3331.068921,1
4256,60,715,0.625552295,120.620979,4270.181865,1
4256,61,738,0.593024005,118.9471545,4088.436558,1
4256,62,941,0.513809458,109.5908608,3606.120916,1
4256,63,1745,0.355937061,106.3833811,3073.167065,1
4256,64,1432,0.548703566,113.7702514,3578.643254,1
4256,65,1548,0.398455441,119.3391473,3971.98089,1
4256,66,1241,0.745127172,121.5858179,3469.832188,1
4256,67,574,0.584244143,82.17595819,1542.868271,2
4256,68,1385,0.321433679,117.7285199,3208.367564,1
4256,69,431,0.953803864,167.2529002,5117.183824,0
4256,70,1333,0.537654169,120.6834209,4301.355,1
4256,71,241,0.73285399,198.5435685,7816.955822,0
4256,72,862,0.467022158,129.7366589,3770.569261,2
4256,73,1416,0.477552718,123.805791,4531.169968,1
4256,74,415,0.33981284,95.40240964,2039.190463,1
4256,75,274,0.929293716,156.9781022,4931.73284,0
4256,76,493,0.899027561,99.50912779,2456.568317,1
4256,77,992,0.406604137,103.3296371,3077.254707,1
4256,78,287,0.922481786,168.7421603,6152.425085,0
4256,79,711,0.478755065,110.0253165,3455.135359,1
4257,1,1371,0.414416019,172.8869438,7314.865569,1
4257,2,1838,0.520505122,171.577802,7564.189743,1
4257,3,1120,0.519415067,177.1410714,8063.082658,1
4257,4,1860,0.431672666,176.9145161,7822.467617,1
4257,5,1805,0.383562331,162.6648199,6741.263643,1
4257,6,342,0.995692562,190.4298246,5802.560153,0
4257,7,520,0.935021599,182.0942308,6350.367699,0
4257,8,1861,0.428953928,176.1295003,7135.660866,1
4257,9,1580,0.366373128,162.6721519,6914.580234,1
4257,10,1545,0.540431551,161.1883495,6566.049719,1
4257,11,148,1.035265612,217.2905405,7471.013072,0
4257,12,926,0.57689265,155.3012959,6420.403683,1
4257,13,552,0.941376269,159.3677536,5615.586144,1
4257,14,1551,0.350169126,165.2914249,7348.72049,1
4257,15,550,0.860946409,169.6127273,6589.129566,1
